sample	PC1	PC2	ancestry
CURTIS_H001459_N01_01_WG01	-1.57351684900474	1.7084679063052	ICGC
CURTIS_H001460_N01_01_WG01	-3.43222682507257	0.992408656263834	ICGC
CURTIS_H001461_N01_01_WG01	-2.56843931152447	-0.0808971579745936	ICGC
CURTIS_H001462_N01_01_WG01	-2.61365507056571	0.709512877079022	ICGC
CURTIS_H001463_N01_01_WG01	-3.92401907921293	0.705391629770381	ICGC
CURTIS_H001464_N01_01_WG01	-3.39429582812368	0.212914829402959	ICGC
CURTIS_H001465_N01_01_WG01	-2.6368924080386	-0.64641081232442	ICGC
CURTIS_H001466_N01_01_WG01	0.699264613719226	-1.6711776942462	ICGC
CURTIS_H001467_N01_01_WG01	-2.47322763091764	0.673030875865616	ICGC
CURTIS_H001468_N01_01_WG01	-2.33078686018801	0.701533396903338	ICGC
CURTIS_H001469_N01_01_WG01	-3.5637848235974	0.269819276918213	ICGC
CURTIS_H001470_N01_01_WG01	-3.14665878584538	0.773096582556673	ICGC
CURTIS_H001471_N01_01_WG01	-2.91132300319806	0.730537903481895	ICGC
CURTIS_H001472_N01_01_WG01	-2.82222417183453	1.23944469145528	ICGC
CURTIS_H001473_N01_01_WG01	-3.33921537372752	-0.210354022044072	ICGC
CURTIS_H001474_N01_01_WG01	-3.5135652184063	0.782059445249286	ICGC
CURTIS_H001475_N01_01_WG01	-1.45809342930982	0.785969503713491	ICGC
CURTIS_H001476_N01_01_WG01	-1.88498771568908	0.847990929251093	ICGC
CURTIS_H001477_N01_01_WG01	-4.06763066278753	0.109094841615845	ICGC
CURTIS_H001478_N01_01_WG01	-3.59011613051514	1.25934173940515	ICGC
CURTIS_H001479_N01_01_WG01	-2.95925812511374	0.164489287008257	ICGC
CURTIS_H001480_N01_01_WG01	1.52436757854942	-3.42510925171286	ICGC
CURTIS_H001481_N01_01_WG01	-0.768765668142604	0.383982852928629	ICGC
CURTIS_H001482_N01_01_WG01	-3.22442826355201	0.329317768635137	ICGC
CURTIS_H001483_N01_01_WG01	-2.9799904413783	0.263465158703389	ICGC
CURTIS_H001484_N01_01_WG01	-2.2196428061339	0.873960358422364	ICGC
CURTIS_H001485_N01_01_WG01	-2.64047225088609	1.05484506251736	ICGC
CURTIS_H001486_N01_01_WG01	-3.17652964492191	0.774548952389357	ICGC
CURTIS_H001487_N01_01_WG01	-3.03849180947509	0.43564313727973	ICGC
CURTIS_H001488_N01_01_WG01	-2.5777099479678	-0.373100349747664	ICGC
CURTIS_H001489_N01_01_WG01	-3.53215912722321	1.04646261084844	ICGC
CURTIS_H001490_N01_01_WG01	-2.00886710554	0.801828435220109	ICGC
CURTIS_H001491_N01_01_WG01	-2.92652135673327	1.17637873913458	ICGC
CURTIS_H001492_N01_01_WG01	-3.29245460253554	1.18837848349675	ICGC
CURTIS_H001493_N01_01_WG01	-2.14255578550396	0.577955208838315	ICGC
CURTIS_H001494_N01_01_WG01	-3.10535313017063	0.144688961265073	ICGC
CURTIS_H001495_N01_01_WG01	-3.15039809758749	0.616334365522197	ICGC
CURTIS_H001496_N01_01_WG01	-3.70298019509878	-1.00585675204278	ICGC
CURTIS_H001497_N01_01_WG01	-2.15751061400147	0.38776284136738	ICGC
CURTIS_H001498_N01_01_WG01	-3.87898180681521	0.945192102379877	ICGC
CURTIS_H001499_N01_01_WG01	-2.64196461757155	0.60130061815458	ICGC
CURTIS_H001500_N01_01_WG01	-3.29414569130515	0.1857764808037	ICGC
CURTIS_H001501_N01_01_WG01	-2.64203600080956	1.09806032670178	ICGC
CURTIS_H001502_N01_01_WG01	-2.53417354007793	0.183301798480618	ICGC
CURTIS_H001503_N01_01_WG01	-2.02176125780706	0.82869105774352	ICGC
CURTIS_H001504_N01_01_WG01	-2.99556606062728	1.436019789359	ICGC
CURTIS_H001505_N01_01_WG01	-2.86488607297069	1.39190174006586	ICGC
CURTIS_H001506_N01_01_WG01	-3.13123836018779	0.446559686759996	ICGC
CURTIS_H001507_N01_01_WG01	-3.68569621828104	0.343909174689185	ICGC
CURTIS_H001508_N01_01_WG01	-3.20716552802445	0.673155567042875	ICGC
CURTIS_H001509_N01_01_WG01	-3.09724716402067	1.55214064453341	ICGC
CURTIS_H001510_N01_01_WG01	-2.41826033547239	1.21610549589675	ICGC
CURTIS_H001511_N01_01_WG01	-3.26347455781623	0.848438512069861	ICGC
